step,active_vehicles,waiting_time,halting,speed,reward
6597,188,4181.0,37,19.098750000000003,-52.7422
6598,188,4218.0,37,19.098750000000003,-53.1122
6599,188,4255.0,37,19.098750000000003,-53.482200000000006
6600,188,4292.0,37,19.098750000000003,-53.852199999999996
6601,188,4329.0,37,19.098750000000003,-54.2222
6602,188,4366.0,37,19.098750000000003,-54.592200000000005
6603,188,4403.0,37,19.098750000000003,-54.962199999999996
6604,188,4440.0,37,19.098750000000003,-55.3322
6605,188,4477.0,37,19.098750000000003,-55.702200000000005
6606,188,4514.0,37,19.098750000000003,-56.072199999999995
6607,188,4551.0,37,19.098750000000003,-56.442199999999985
6608,188,4588.0,37,19.098750000000003,-56.81219999999999
6609,188,4625.0,37,19.098750000000003,-57.182199999999995
6610,188,4662.0,37,19.098750000000003,-57.5522
6611,188,4699.0,37,19.098750000000003,-57.922200000000004
6612,188,4736.0,37,19.098750000000003,-58.292199999999994
6613,188,4773.0,37,19.098750000000003,-58.6622
6614,188,4810.0,37,19.098750000000003,-59.03219999999999
6615,188,4847.0,37,19.098750000000003,-59.40219999999999
6616,188,4884.0,37,19.098750000000003,-59.7722
6617,188,4921.0,37,19.098750000000003,-60.1422
6618,188,4958.0,37,19.098750000000003,-60.51219999999999
6619,188,4995.0,37,19.098750000000003,-60.8822
6620,188,5032.0,37,19.098750000000003,-61.25219999999999
6621,188,5069.0,37,19.098750000000003,-61.62219999999999
6622,188,5106.0,37,19.098750000000003,-61.9922
6623,188,5143.0,37,19.098750000000003,-62.3622
6624,188,5180.0,37,19.098750000000003,-62.732200000000006
6625,188,5217.0,37,19.098750000000003,-63.102199999999996
6626,188,5254.0,37,19.098750000000003,-63.47219999999999
6627,188,5291.0,37,19.098750000000003,-63.84219999999999
6628,188,5328.0,37,19.098750000000003,-64.2122
6629,188,5365.0,37,19.098750000000003,-64.5822
6630,188,5402.0,37,19.098750000000003,-64.9522
6631,188,5439.0,37,19.098750000000003,-65.3222
6632,188,5476.0,37,19.098750000000003,-65.69219999999999
6633,188,5513.0,37,19.098750000000003,-66.06219999999999
6634,188,5550.0,37,19.098750000000003,-66.4322
6635,188,5587.0,37,19.098750000000003,-66.8022
6636,188,5624.0,37,19.098750000000003,-67.1722
6637,188,5661.0,37,19.098750000000003,-67.5422
6638,188,5698.0,37,19.098750000000003,-67.9122
6639,188,5735.0,37,19.098750000000003,-68.28219999999999
6640,188,5772.0,37,19.098750000000003,-68.6522
6641,188,5809.0,37,19.098750000000003,-69.0222
6642,188,5846.0,37,19.098750000000003,-69.3922
6643,188,5883.0,37,19.098750000000003,-69.76219999999999
6644,188,5920.0,37,19.098750000000003,-70.1322
6645,188,5957.0,37,19.098750000000003,-70.50219999999999
6646,188,5994.0,37,19.098750000000003,-70.87219999999999
6647,188,6031.0,37,19.098750000000003,-71.2422
6648,188,6068.0,37,19.098750000000003,-71.6122
6649,188,6105.0,37,19.098750000000003,-71.9822
6650,188,6142.0,37,19.098750000000003,-72.3522
6651,188,6179.0,37,19.098750000000003,-72.72219999999999
6652,188,6216.0,37,19.098750000000003,-73.09219999999999
6653,188,6253.0,37,19.098750000000003,-73.4622
6654,188,6290.0,37,19.098750000000003,-73.8322
6655,188,6327.0,37,19.098750000000003,-74.2022
6656,188,6364.0,37,19.098750000000003,-74.5722
6657,188,6401.0,37,19.098750000000003,-74.9422
6658,188,6438.0,37,19.098750000000003,-75.31219999999999
6659,188,6475.0,37,19.098750000000003,-75.6822
6660,188,6512.0,37,19.098750000000003,-76.0522
6661,188,6549.0,37,19.098750000000003,-76.42219999999999
6662,188,6586.0,37,19.098750000000003,-76.7922
6663,188,6623.0,37,19.098750000000003,-77.1622
6664,188,6660.0,37,19.098750000000003,-77.53219999999999
6665,188,6697.0,37,19.098750000000003,-77.9022
6666,188,6734.0,37,19.098750000000003,-78.2722
6667,188,6771.0,37,19.098750000000003,-78.6422
6668,188,6808.0,37,19.098750000000003,-79.01219999999999
6669,188,6845.0,37,19.098750000000003,-79.3822
6670,188,6882.0,37,19.098750000000003,-79.7522
6671,188,6919.0,37,19.098750000000003,-80.12219999999999
6672,188,6956.0,37,19.098750000000003,-80.4922
6673,188,6993.0,37,19.098750000000003,-80.8622
6674,188,7030.0,37,19.098750000000003,-81.23219999999999
6675,188,7067.0,37,19.098750000000003,-81.6022
6676,188,7104.0,37,19.098750000000003,-81.9722
6677,188,7141.0,37,19.098750000000003,-82.34219999999999
6678,188,7178.0,37,19.098750000000003,-82.7122
6679,188,7215.0,37,19.098750000000003,-83.0822
6680,188,7252.0,37,19.098750000000003,-83.45219999999999
6681,188,7289.0,37,19.098750000000003,-83.8222
6682,188,7326.0,37,19.098750000000003,-84.1922
6683,188,7363.0,37,19.098750000000003,-84.56219999999999
6684,188,7400.0,37,19.098750000000003,-84.9322
6685,188,7437.0,37,19.098750000000003,-85.3022
6686,188,7474.0,37,19.098750000000003,-85.67219999999999
6687,188,7511.0,37,19.098750000000003,-86.0422
6688,188,7548.0,37,19.098750000000003,-86.4122
6689,188,7585.0,37,19.098750000000003,-86.7822
6690,188,7622.0,37,19.098750000000003,-87.1522
6691,188,7659.0,37,19.098750000000003,-87.5222
6692,188,7696.0,37,19.098750000000003,-87.8922
6693,188,7733.0,37,19.098750000000003,-88.26219999999999
6694,188,7770.0,37,19.098750000000003,-88.6322
6695,188,7807.0,37,19.098750000000003,-89.0022
6696,188,7844.0,37,19.098750000000003,-89.37219999999999
6697,188,7881.0,37,19.098750000000003,-89.7422
6698,188,7918.0,37,19.098750000000003,-90.1122
6699,188,7955.0,37,19.098750000000003,-90.48219999999999
6700,188,7992.0,37,19.098750000000003,-90.8522
6701,188,8029.0,37,19.098750000000003,-91.2222
6702,188,8066.0,37,19.098750000000003,-91.59219999999999
6703,188,8103.0,37,19.098750000000003,-91.9622
6704,188,8140.0,37,19.098750000000003,-92.3322
6705,188,8177.0,37,19.098750000000003,-92.70219999999999
6706,188,8214.0,37,19.098750000000003,-93.0722
6707,188,8251.0,37,19.098750000000003,-93.4422
6708,188,8288.0,37,19.098750000000003,-93.81219999999999
6709,188,8325.0,37,19.098750000000003,-94.1822
6710,188,8362.0,37,19.098750000000003,-94.5522
6711,188,8399.0,37,19.098750000000003,-94.92219999999999
6712,188,8436.0,37,19.098750000000003,-95.2922
6713,188,8473.0,37,19.098750000000003,-95.6622
6714,188,8510.0,37,19.098750000000003,-96.0322
6715,188,8547.0,37,19.098750000000003,-96.4022
6716,187,8584.0,37,19.098750000000003,-96.7722
6717,187,8621.0,37,19.098750000000003,-97.1422
6718,187,8658.0,37,19.098750000000003,-97.51219999999999
6719,186,8695.0,37,19.098750000000003,-97.8822
6720,185,8732.0,37,19.098750000000003,-98.2522
6721,185,8769.0,37,19.098750000000003,-98.62219999999999
6722,185,8806.0,37,19.098750000000003,-98.9922
6723,185,8843.0,37,19.098750000000003,-99.3622
6724,184,8880.0,37,19.098750000000003,-99.73219999999999
6725,184,8917.0,37,19.098750000000003,-100.1022
6726,184,8954.0,37,19.098750000000003,-100.4722
6727,184,8991.0,37,19.098750000000003,-100.84219999999999
6728,184,9028.0,37,19.098750000000003,-101.2122
6729,184,9065.0,37,19.098750000000003,-101.5822
6730,184,9102.0,37,19.098750000000003,-101.95219999999999
6731,184,9139.0,37,19.098750000000003,-102.3222
6732,184,9176.0,37,19.098750000000003,-102.6922
6733,184,9213.0,37,19.098750000000003,-103.06219999999999
6734,184,9250.0,37,19.098750000000003,-103.4322
6735,184,9287.0,37,19.098750000000003,-103.8022
6736,184,9324.0,37,19.098750000000003,-104.17219999999999
6737,183,9361.0,37,19.098750000000003,-104.5422
6738,183,9398.0,37,19.098750000000003,-104.9122
6739,183,9435.0,37,16.415534334309513,-107.65731615159935
6740,183,9472.0,37,16.657691848213897,-108.16850786208596
6741,183,9509.0,37,16.861724736724746,-108.37288303543289
6742,183,9546.0,37,17.077291709228184,-108.66324531223574
6743,183,9583.0,37,17.2667560476663,-108.88604000319008
6744,183,9620.0,37,17.48991597459232,-109.24739893165238
6745,181,9657.0,37,17.685826340908413,-109.46117235632232
6746,180,9694.0,37,19.098750000000003,-107.87219999999999
6747,179,9731.0,37,19.098750000000003,-108.2422
6748,179,9768.0,37,19.098750000000003,-108.6122
6749,179,9805.0,37,19.098750000000003,-108.98219999999999
6750,179,9842.0,37,19.098750000000003,-109.3522
6751,179,9879.0,37,19.098750000000003,-109.7222
6752,179,9916.0,37,19.098750000000003,-110.09219999999999
6753,179,9953.0,37,19.098750000000003,-110.4622
6754,179,9990.0,37,19.098750000000003,-110.8322
6755,179,10027.0,37,19.098750000000003,-111.20219999999999
6756,178,10064.0,37,19.098750000000003,-111.5722
6757,178,9800.0,36,19.098750000000003,-108.28009999999999
6758,177,9537.0,35,19.10369851963263,-105.27734734479073
6759,176,9274.0,34,19.116143460271037,-102.41739047102674
6760,176,9010.0,33,19.11419123312051,-98.91585664650523
6761,176,8746.0,32,19.119087515564143,-95.77859258120047
6762,176,8481.0,31,19.128007878838364,-92.80311237058767
6763,175,8215.0,30,19.1363290706702,-89.55471856624568
6764,175,7949.0,29,19.134228659844506,-86.30897876420327
6765,175,7683.0,28,19.143275796625343,-82.86794199636512
6766,175,7416.0,27,19.16218544827914,-80.28327995892147
6767,173,7149.0,26,19.16483231298401,-76.71801713381153
6768,173,6882.0,25,19.17158279799125,-73.20391229517412
6769,173,6907.0,25,19.190345537116904,-73.76103332077321
6770,173,6638.0,24,19.186790435572014,-70.36596316325887
6771,173,6368.0,23,19.20058190486004,-67.20249394687602
6772,173,6098.0,22,19.20101412387607,-63.804374671612266
6773,173,5826.0,21,19.224288847823793,-60.73457560588689
6774,170,5555.0,20,19.22982489011164,-57.44550015361335
6775,170,5575.0,20,19.239981628770995,-58.050483545815666
6776,170,5301.0,19,19.236961899694982,-53.992918595466975
6777,169,5028.0,18,19.256650940015156,-51.3414799679222
6778,169,4754.0,17,19.258491230772147,-47.82254634106437
6779,168,4478.0,16,19.29059957652398,-44.86106302620473
6780,168,4494.0,16,19.304515379226835,-44.536275281943105
6781,167,4217.0,15,19.29863145328383,-40.681476905201734
6782,166,3939.0,14,19.309830866591653,-37.6694965040962
6783,165,3661.0,13,19.322740375894575,-34.49152961560934
6784,165,3382.0,12,19.32446924033459,-30.706397160959217
6785,165,3104.0,11,17.951793567060392,-28.53235141232531
6786,165,2825.0,10,19.334745497701192,-23.778868641531485
6787,163,2835.0,10,19.348407982717212,-24.76280075445239
6788,162,2554.0,9,19.359811302581186,-21.371017980345716
6789,161,2273.0,8,19.3827203003698,-18.411018958218673
6790,160,1991.0,7,19.37897475509986,-14.303758149131532
6791,158,1709.0,6,19.416513082235156,-11.591885743598421
6792,157,1715.0,6,19.42033033342312,-10.82600618264036
6793,157,1430.0,5,19.446388784933625,-8.164762705079774
6794,157,1145.0,4,19.464087691434457,-5.068276665168057
6795,157,860.0,3,19.50405750333917,-1.6272894053734994
6796,157,574.0,2,19.523335911999286,1.870805320279242
6797,156,287.0,1,19.527000638821868,5.640077297784347
6798,155,0.0,0,19.536714724778466,9.031372138081855
6799,155,0.0,0,19.57684705687879,8.864172996608746
6800,155,0.0,0,19.57512722938494,9.80100744211386
6801,154,0.0,0,19.597334401855573,9.543703399838591
6802,153,0.0,0,19.62378103480428,8.945280932476585
6803,153,0.0,0,19.662637994664372,9.071319139989527
6804,152,0.0,0,19.647808788285573,9.80328492970517
6805,152,0.0,0,19.642508811034666,10.014302625294007
6806,152,0.0,0,19.663427673114242,9.367631780103284
6807,151,0.0,0,19.68396918355622,9.386303623969798
6808,151,0.0,0,19.665105115207172,10.52209356342232
6809,151,0.0,0,19.64460729299579,10.687269604091016
6810,151,0.0,0,19.66768321253383,10.344069435451079
6811,150,0.0,0,19.68428468201744,9.945538399170502
6812,150,0.0,0,19.66712151672064,10.242048456894743
6813,150,0.0,0,19.662854354640075,10.515031847747725
6814,150,0.0,0,19.680203094014765,10.375821765925568
6815,150,0.0,0,19.687010489430378,10.511935372844013
6816,150,0.0,0,19.699924040896207,10.673679990944654
6817,150,0.0,0,19.701213613553463,10.654476239273457
6818,149,0.0,0,19.73909702309224,10.32184901378234
6819,149,0.0,0,19.7813646106672,10.291882777341915
6820,149,0.0,0,19.76866012431512,10.94709588313283
6821,148,0.0,0,19.76957853617903,10.704067371337041
6822,148,0.0,0,19.781923864868176,10.316491944157676
6823,146,0.0,0,19.781575645344248,10.894176506916466
6824,145,0.0,0,19.789684950124936,11.130293362452877
6825,144,0.0,0,19.793949006519114,11.443447945906664
6826,144,0.0,0,19.783255525212933,11.691141800742253
6827,143,0.0,0,19.80153824536276,10.84842415565054
6828,143,0.0,0,19.792563502141707,10.882489659388238
6829,143,0.0,0,19.77446940609605,11.39438291948943
6830,143,0.0,0,19.751098333349763,11.894028412332668
6831,143,0.0,0,19.748248987675726,11.894441157098099
6832,143,0.0,0,19.752789477191246,11.901746395731326
6833,141,0.0,0,19.79607865848424,11.425347476306932
6834,139,0.0,0,19.773393856819467,12.264916969366189
6835,138,0.0,0,19.766540463127292,12.195236240980606
6836,137,0.0,0,19.760894184257403,12.36551254505621
6837,136,0.0,0,19.826553957957685,11.427328243604503
6838,135,0.0,0,19.7945572591861,12.157236732178985
6839,135,0.0,0,19.756200091498265,12.098904624903467
6840,135,0.0,0,19.757253894200108,11.915370574457588
6841,133,0.0,0,19.69077211211745,12.65683890967549
6842,133,0.0,0,19.705002062677522,12.50540165227404
6843,133,0.0,0,19.676736554903094,12.442183482219706
6844,132,0.0,0,19.71035868809546,11.941425679585784
6845,132,0.0,0,19.62202957186384,12.472943438846034
6846,132,0.0,0,19.499788783780893,12.847787276739647
6847,131,0.0,0,19.412819978104267,12.683727077269161
6848,130,1.0,1,19.341354449687206,12.162256768567003
6849,130,2.0,1,19.296476053934903,12.252505393185025
6850,130,4.0,2,19.22508995312046,11.77537725659989
6851,130,3.0,2,19.159257711253794,11.719730033087135
6852,130,2.0,1,19.201801686997495,11.874297118616438
6853,129,0.0,0,19.25514979333123,12.385880313639614
6854,129,0.0,0,19.258516324067173,12.563253357545467
6855,129,0.0,0,19.338003458653546,12.377031690030464
6856,129,0.0,0,19.485071062088167,12.109008943188453
6857,128,0.0,0,19.55974129416374,12.254016016006142
6858,128,0.0,0,19.625098930204718,12.838073890194448
6859,128,0.0,0,19.71367703178625,12.62388839067786
6860,128,0.0,0,19.682209161841204,13.125540035088962
6861,128,0.0,0,19.888600797863077,12.628561045050967
6862,128,0.0,0,19.887897818531826,13.285507242680374
6863,128,0.0,0,19.682408971174624,13.428963588469852
6864,128,0.0,0,19.90903548573051,13.046238687782164
6865,127,0.0,0,20.835,13.89
6866,127,0.0,0,20.835,13.89
6867,127,0.0,0,20.835,13.89
6868,127,0.0,0,20.835,13.89
6869,127,0.0,0,20.835,13.89
6870,127,0.0,0,20.835,13.89
6871,127,0.0,0,20.835,13.89
6872,126,0.0,0,20.835,13.89
6873,126,0.0,0,20.835,13.89
6874,126,0.0,0,20.835,13.89
6875,126,0.0,0,20.835,13.89
6876,126,0.0,0,20.835,13.89
6877,126,0.0,0,20.835,13.89
6878,126,0.0,0,20.835,13.89
6879,126,0.0,0,20.835,13.89
6880,126,0.0,0,20.835,13.89
6881,126,0.0,0,20.835,13.89
6882,126,0.0,0,20.835,13.89
6883,126,0.0,0,20.835,13.89
6884,126,0.0,0,20.835,13.89
6885,126,0.0,0,20.835,13.89
6886,126,0.0,0,20.835,13.89
6887,126,0.0,0,20.835,13.89
6888,126,0.0,0,20.835,13.89
6889,126,0.0,0,20.835,13.89
6890,126,0.0,0,20.835,13.89
6891,125,0.0,0,20.835,13.89
6892,125,0.0,0,20.835,13.89
6893,125,0.0,0,20.835,13.89
6894,125,0.0,0,20.835,13.89
6895,124,0.0,0,20.835,13.89
6896,124,0.0,0,20.835,13.89
6897,124,0.0,0,20.835,13.89
6898,124,0.0,0,20.835,13.89
6899,124,0.0,0,20.835,13.89
6900,124,0.0,0,20.835,13.89
6901,124,0.0,0,20.835,13.89
6902,124,0.0,0,20.835,13.89
6903,124,0.0,0,20.835,13.89
6904,124,0.0,0,20.835,13.89
6905,124,0.0,0,20.835,13.89
6906,124,0.0,0,20.835,13.89
6907,124,0.0,0,20.835,13.89
6908,124,0.0,0,20.835,13.89
6909,123,0.0,0,20.835,13.89
6910,122,0.0,0,20.835,13.89
6911,122,0.0,0,20.835,13.89
6912,121,0.0,0,20.835,13.89
6913,121,0.0,0,20.835,13.89
6914,121,0.0,0,20.835,13.89
6915,120,0.0,0,20.835,13.89
6916,120,0.0,0,20.835,13.89
6917,120,0.0,0,20.835,13.89
6918,120,0.0,0,20.835,13.89
6919,120,0.0,0,20.835,13.89
6920,120,0.0,0,20.835,13.89
6921,119,0.0,0,20.835,13.89
6922,119,0.0,0,20.835,13.89
6923,119,0.0,0,20.835,13.89
6924,119,0.0,0,20.835,13.89
6925,118,0.0,0,20.835,13.89
6926,118,0.0,0,20.835,13.89
6927,118,0.0,0,20.835,13.89
6928,118,0.0,0,20.835,13.89
6929,118,0.0,0,20.835,13.89
6930,118,0.0,0,20.835,13.89
6931,118,0.0,0,20.835,13.89
6932,118,0.0,0,20.835,13.89
6933,117,0.0,0,20.835,13.89
6934,117,0.0,0,20.835,13.89
6935,117,0.0,0,20.835,13.89
6936,117,0.0,0,20.835,13.89
6937,117,0.0,0,20.835,13.89
6938,117,0.0,0,20.835,13.89
6939,117,0.0,0,20.835,13.89
6940,117,0.0,0,20.835,13.89
6941,117,0.0,0,20.835,13.89
6942,117,0.0,0,20.835,13.89
6943,117,0.0,0,20.835,13.89
6944,117,0.0,0,20.835,13.89
6945,117,0.0,0,20.835,13.89
6946,116,0.0,0,20.835,13.89
6947,116,0.0,0,20.835,13.89
6948,115,0.0,0,20.835,13.89
6949,115,0.0,0,20.835,13.89
6950,114,0.0,0,20.835,13.89
6951,114,0.0,0,20.835,13.89
6952,113,0.0,0,20.835,13.89
6953,113,0.0,0,20.835,13.89
6954,113,0.0,0,20.835,13.89
6955,113,0.0,0,20.835,13.89
6956,113,0.0,0,20.835,13.89
6957,113,0.0,0,20.835,13.89
6958,113,0.0,0,20.835,13.89
6959,113,0.0,0,20.835,13.89
6960,113,0.0,0,20.835,13.89
6961,113,0.0,0,20.835,13.89
6962,113,0.0,0,20.835,13.89
6963,113,0.0,0,20.835,13.89
6964,112,0.0,0,20.835,13.89
6965,112,0.0,0,20.835,13.89
6966,111,0.0,0,20.835,13.89
6967,111,0.0,0,20.835,13.89
6968,111,0.0,0,20.835,13.89
6969,111,0.0,0,20.835,13.89
6970,111,0.0,0,20.835,13.89
6971,111,0.0,0,20.835,13.89
6972,111,0.0,0,20.835,13.89
6973,111,0.0,0,20.835,13.89
6974,111,0.0,0,20.835,13.89
6975,110,0.0,0,20.835,13.89
6976,110,0.0,0,20.835,13.89
6977,110,0.0,0,20.835,13.89
6978,110,0.0,0,20.835,13.89
6979,110,0.0,0,20.835,13.89
6980,109,0.0,0,20.835,13.89
6981,109,0.0,0,20.835,13.89
6982,109,0.0,0,20.835,13.89
6983,109,0.0,0,20.835,13.89
6984,109,0.0,0,20.835,13.89
6985,109,0.0,0,20.835,13.89
6986,109,0.0,0,20.835,13.89
6987,109,0.0,0,20.835,13.89
6988,109,0.0,0,20.835,13.89
6989,109,0.0,0,20.835,13.89
6990,109,0.0,0,20.835,13.89
6991,109,0.0,0,20.835,13.89
6992,108,0.0,0,20.835,13.89
6993,108,0.0,0,20.835,13.89
6994,108,0.0,0,20.835,13.89
6995,108,0.0,0,20.835,13.89
6996,108,0.0,0,20.835,13.89
6997,107,0.0,0,20.835,13.89
6998,107,0.0,0,20.835,13.89
6999,107,0.0,0,20.835,13.89
7000,107,0.0,0,20.835,13.89
7001,107,0.0,0,20.835,13.89
7002,107,0.0,0,20.835,13.89
7003,107,0.0,0,20.835,13.89
7004,107,0.0,0,20.835,13.89
7005,107,0.0,0,20.835,13.89
7006,107,0.0,0,20.835,13.89
7007,107,0.0,0,20.835,13.89
7008,107,0.0,0,20.835,13.89
7009,107,0.0,0,20.835,13.89
7010,107,0.0,0,20.835,13.89
7011,107,0.0,0,20.835,13.89
7012,107,0.0,0,20.835,13.89
7013,107,0.0,0,20.835,13.89
7014,107,0.0,0,20.835,13.89
7015,107,0.0,0,20.835,13.89
7016,107,0.0,0,20.835,13.89
7017,107,0.0,0,20.835,13.89
7018,107,0.0,0,20.835,13.89
7019,107,0.0,0,20.835,13.89
7020,107,0.0,0,20.835,13.89
7021,107,0.0,0,20.835,13.89
7022,107,0.0,0,20.835,13.89
7023,107,0.0,0,20.835,13.89
7024,107,0.0,0,20.835,13.89
7025,107,0.0,0,20.835,13.89
7026,107,0.0,0,20.835,13.89
7027,107,0.0,0,20.835,13.89
7028,107,0.0,0,20.835,13.89
7029,107,0.0,0,20.835,13.89
7030,107,0.0,0,20.835,13.89
7031,107,0.0,0,20.835,13.89
7032,107,0.0,0,20.835,13.89
7033,107,0.0,0,20.835,13.89
7034,107,0.0,0,20.835,13.89
7035,107,0.0,0,20.835,13.89
7036,107,0.0,0,20.835,13.89
7037,107,0.0,0,20.835,13.89
7038,106,0.0,0,20.835,13.89
7039,106,0.0,0,20.835,13.89
7040,106,0.0,0,20.835,13.89
7041,105,0.0,0,20.835,13.89
7042,105,0.0,0,20.835,13.89
7043,105,0.0,0,20.835,13.89
7044,105,0.0,0,20.835,13.89
7045,105,0.0,0,20.835,13.89
7046,105,0.0,0,20.835,13.89
7047,105,0.0,0,20.835,13.89
7048,105,0.0,0,20.835,13.89
7049,105,0.0,0,20.835,13.89
7050,105,0.0,0,20.835,13.89
7051,105,0.0,0,20.835,13.89
7052,105,0.0,0,20.835,13.89
7053,105,0.0,0,20.835,13.89
7054,105,0.0,0,20.835,13.89
7055,105,0.0,0,20.835,13.89
7056,105,0.0,0,20.835,13.89
7057,105,0.0,0,20.835,13.89
7058,105,0.0,0,20.835,13.89
7059,105,0.0,0,20.835,13.89
7060,105,0.0,0,20.835,13.89
7061,105,0.0,0,20.835,13.89
7062,105,0.0,0,20.835,13.89
7063,105,0.0,0,20.835,13.89
7064,105,0.0,0,20.835,13.89
7065,105,0.0,0,20.835,13.89
7066,104,0.0,0,20.835,13.89
7067,104,0.0,0,20.835,13.89
7068,104,0.0,0,20.835,13.89
7069,104,0.0,0,20.835,13.89
7070,104,0.0,0,20.835,13.89
7071,104,0.0,0,20.835,13.89
7072,104,0.0,0,20.835,13.89
7073,104,0.0,0,20.835,13.89
7074,104,0.0,0,20.835,13.89
7075,104,0.0,0,20.835,13.89
7076,104,0.0,0,20.835,13.89
7077,104,0.0,0,20.835,13.89
7078,104,0.0,0,20.835,13.89
7079,104,0.0,0,20.835,13.89
7080,104,0.0,0,20.835,13.89
7081,104,0.0,0,20.835,13.89
7082,104,0.0,0,20.835,13.89
7083,104,0.0,0,20.835,13.89
7084,104,0.0,0,20.835,13.89
7085,104,0.0,0,20.835,13.89
7086,104,0.0,0,20.835,13.89
7087,104,0.0,0,20.835,13.89
7088,104,0.0,0,20.835,13.89
7089,104,0.0,0,20.835,13.89
7090,104,0.0,0,20.835,13.89
7091,104,0.0,0,20.835,13.89
7092,104,0.0,0,20.835,13.89
7093,104,0.0,0,20.835,13.89
7094,104,0.0,0,20.835,13.89
7095,104,0.0,0,20.835,13.89
7096,104,0.0,0,20.835,13.89
7097,104,0.0,0,20.835,13.89
7098,104,0.0,0,20.835,13.89
7099,104,0.0,0,20.835,13.89
7100,104,0.0,0,20.835,13.89
7101,104,0.0,0,20.835,13.89
7102,104,0.0,0,20.835,13.89
7103,104,0.0,0,20.835,13.89
7104,104,0.0,0,20.835,13.89
7105,104,0.0,0,20.835,13.89
7106,104,0.0,0,20.835,13.89
7107,104,0.0,0,20.835,13.89
7108,104,0.0,0,20.835,13.89
7109,104,0.0,0,20.835,13.89
7110,104,0.0,0,20.835,13.89
7111,104,0.0,0,20.835,13.89
7112,104,0.0,0,20.835,13.89
7113,104,0.0,0,20.835,13.89
7114,104,0.0,0,20.835,13.89
7115,104,0.0,0,20.835,13.89
7116,104,0.0,0,20.835,13.89
7117,104,0.0,0,20.835,13.89
7118,104,0.0,0,20.835,13.89
7119,104,0.0,0,20.835,13.89
7120,104,0.0,0,20.835,13.89
7121,104,0.0,0,20.835,13.89
7122,104,0.0,0,20.835,13.89
7123,104,0.0,0,20.835,13.89
7124,104,0.0,0,20.835,13.89
7125,104,0.0,0,20.835,13.89
7126,104,0.0,0,20.835,13.89
7127,104,0.0,0,20.835,13.89
7128,104,0.0,0,20.835,13.89
7129,104,0.0,0,20.835,13.89
7130,104,0.0,0,20.835,13.89
7131,104,0.0,0,20.835,13.89
7132,104,0.0,0,20.835,13.89
7133,104,0.0,0,20.835,13.89
7134,104,0.0,0,20.835,13.89
7135,104,0.0,0,20.835,13.89
7136,104,0.0,0,20.835,13.89
7137,104,0.0,0,20.835,13.89
7138,104,0.0,0,20.835,13.89
7139,104,0.0,0,20.835,13.89
7140,104,0.0,0,20.835,13.89
7141,104,0.0,0,20.835,13.89
7142,104,0.0,0,20.835,13.89
7143,104,0.0,0,20.835,13.89
7144,104,0.0,0,20.835,13.89
7145,104,0.0,0,20.835,13.89
7146,104,0.0,0,20.835,13.89
7147,104,0.0,0,20.835,13.89
7148,104,0.0,0,20.835,13.89
7149,104,0.0,0,20.835,13.89
7150,104,0.0,0,20.835,13.89
7151,104,0.0,0,20.835,13.89
7152,104,0.0,0,20.835,13.89
7153,104,0.0,0,20.835,13.89
7154,104,0.0,0,20.835,13.89
7155,104,0.0,0,20.835,13.89
7156,104,0.0,0,20.835,13.89
7157,104,0.0,0,20.835,13.89
7158,104,0.0,0,20.835,13.89
7159,104,0.0,0,20.835,13.89
7160,104,0.0,0,20.835,13.89
7161,104,0.0,0,20.835,13.89
7162,104,0.0,0,20.835,13.89
7163,104,0.0,0,20.835,13.89
7164,104,0.0,0,20.835,13.89
7165,104,0.0,0,20.835,13.89
7166,104,0.0,0,20.835,13.89
7167,104,0.0,0,20.835,13.89
7168,104,0.0,0,20.835,13.89
7169,104,0.0,0,20.835,13.89
7170,104,0.0,0,20.835,13.89
7171,104,0.0,0,20.835,13.89
7172,104,0.0,0,20.835,13.89
7173,104,0.0,0,20.835,13.89
7174,104,0.0,0,20.835,13.89
7175,104,0.0,0,20.835,13.89
7176,104,0.0,0,20.835,13.89
7177,104,0.0,0,20.835,13.89
7178,104,0.0,0,20.835,13.89
7179,104,0.0,0,20.835,13.89
7180,104,0.0,0,20.835,13.89
7181,104,0.0,0,20.835,13.89
7182,104,0.0,0,20.835,13.89
7183,104,0.0,0,20.835,13.89
7184,104,0.0,0,20.835,13.89
7185,104,0.0,0,20.835,13.89
7186,104,0.0,0,20.835,13.89
7187,104,0.0,0,20.835,13.89
7188,104,0.0,0,20.835,13.89
7189,104,0.0,0,20.835,13.89
7190,104,0.0,0,20.835,13.89
7191,104,0.0,0,20.835,13.89
7192,104,0.0,0,20.835,13.89
7193,104,0.0,0,20.835,13.89
7194,104,0.0,0,20.835,13.89
7195,104,0.0,0,20.835,13.89
7196,104,0.0,0,20.835,13.89
7197,104,0.0,0,20.835,13.89
7198,104,0.0,0,20.835,13.89
7199,104,0.0,0,20.835,13.89
7200,104,0.0,0,20.835,13.89
7201,104,0.0,0,20.835,13.89
7202,104,0.0,0,20.835,13.89
7203,104,0.0,0,20.835,13.89
7204,104,0.0,0,20.835,13.89
7205,104,0.0,0,20.835,13.89
7206,104,0.0,0,20.835,13.89
7207,104,0.0,0,20.835,13.89
7208,104,0.0,0,20.835,13.89
7209,104,0.0,0,20.835,13.89
7210,104,0.0,0,20.835,13.89
7211,104,0.0,0,20.835,13.89
7212,104,0.0,0,20.835,13.89
7213,104,0.0,0,20.835,13.89
