step,active_vehicles,waiting_time,halting,speed
707,848,55705.0,395,0.3137805573840895
708,848,55817.0,396,0.2910547375343619
709,848,55932.0,398,0.2692372751260594
710,848,56046.0,398,0.2554992137841698
711,848,56444.0,399,0.2374189431160306
712,848,56561.0,401,0.21596109298345556
713,848,56678.0,400,0.18899030542614445
714,848,56798.0,402,0.17911413561190012
715,848,56920.0,403,0.15941106346895748
716,848,57043.0,405,0.13324910461287137
717,848,57167.0,407,0.11085024512753744
718,848,57290.0,405,0.08816837914041697
719,848,57697.0,408,0.0722764193319333
720,848,57824.0,408,0.06610102630864458
721,848,57951.0,408,0.0677499230242547
722,848,58360.0,409,0.07584168672583048
723,848,58771.0,411,0.08106619959919761
724,848,59182.0,411,0.08553458853225045
725,848,59594.0,412,0.08889312024264229
726,848,60007.0,413,0.08885963666568905
727,848,60420.0,413,0.08728706590610434
728,848,60834.0,414,0.08551269063167782
729,848,61249.0,415,0.08450142529585246
730,848,61664.0,415,0.07257886357276878
731,848,62080.0,416,0.06760541657710016
732,848,62497.0,417,0.06826562369094469
733,848,62614.0,417,0.07522216106879759
734,847,62741.0,417,0.03837621760791848
735,847,62864.0,416,0.04807426146329399
736,847,62688.0,415,0.11684663307527657
737,847,62513.0,413,0.12904248734718463
738,847,62342.0,413,0.14065945748097328
739,847,61887.0,412,0.1600096918194321
740,847,61444.0,411,0.17374845471492184
741,847,61005.0,409,0.18291478926667737
742,847,60853.0,409,0.1938588004022805
743,847,60669.0,406,0.21501827117019578
744,847,60788.0,406,0.2501545917868072
745,847,60907.0,406,0.2543209420504594
746,847,61026.0,406,0.2519887362806052
747,847,61429.0,406,0.2509577066122999
748,847,61546.0,405,0.26089765400723985
749,847,61665.0,406,0.2628619283994374
750,847,61783.0,405,0.27287224861006826
751,847,62190.0,407,0.2791806490342708
752,847,62310.0,407,0.3036055017998323
753,847,62129.0,406,0.3291281032968601
754,847,62187.0,404,0.38820576089331443
755,847,61369.0,400,0.4414354019374937
756,846,60590.0,398,0.3896177990804088
757,846,59814.0,395,0.3980923654159908
758,846,59041.0,392,0.3881492381634569
759,845,58567.0,394,0.39247909201465864
760,844,58095.0,395,0.37074397846724616
761,844,57624.0,394,0.3891315053296911
762,844,57428.0,395,0.4528735584680704
763,844,56927.0,396,0.43261366097092857
764,844,56428.0,394,0.4177155906647657
765,844,56226.0,392,0.4103975946015138
766,844,56023.0,391,0.3969418028748979
767,844,55525.0,389,0.3892342148263036
768,844,55018.0,386,0.41203046659815346
769,844,54543.0,384,0.4405009699459959
770,844,54075.0,380,0.4783561883211016
771,843,53886.0,378,0.5151829174357564
772,843,53428.0,376,0.5424729234428597
773,843,53268.0,375,0.5422510379550515
774,842,52822.0,375,0.537290509560355
775,842,52367.0,372,0.5272109641312438
776,842,51916.0,371,0.5343984726946441
777,842,51727.0,371,0.5507802250357252
778,842,51195.0,371,0.5436891629598497
779,842,50645.0,370,0.5544218716831987
780,842,50351.0,369,0.6304169326287901
781,842,50056.0,366,0.6765155901864341
782,842,49765.0,367,0.6316408798904741
783,842,49772.0,367,0.5803461254385591
784,842,49507.0,369,0.5638512069906834
785,842,49316.0,371,0.5139982785166191
786,842,49128.0,371,0.5122429380444743
787,842,48646.0,370,0.5045351751414571
788,841,48195.0,368,0.45608995070298153
789,841,47763.0,370,0.4497209918439181
790,841,47320.0,370,0.4692482454528334
791,840,46877.0,369,0.4548015232900775
792,839,46447.0,367,0.41912667707958656
793,839,46239.0,368,0.4282435312293103
794,839,45813.0,368,0.406668601274314
795,839,45393.0,366,0.40717052185552816
796,839,44974.0,370,0.41400466702830974
797,839,44587.0,370,0.47409157006306535
798,838,43960.0,372,0.45048038628859727
799,838,43324.0,369,0.4623384187548649
800,837,42688.0,369,0.4052852610060911
801,837,42324.0,371,0.38956437652845444
802,837,41895.0,368,0.3646634192787618
803,837,41468.0,367,0.3591546096545087
804,837,41264.0,363,0.37568367554232535
805,836,40853.0,363,0.3718712468783345
806,836,40443.0,364,0.3849907094413086
807,836,40035.0,363,0.40542071002705454
808,836,39628.0,363,0.39983776638358265
809,836,39221.0,362,0.38216049887999093
810,836,38829.0,362,0.37405981604991834
811,836,38753.0,363,0.39428983565750964
812,836,38387.0,365,0.39349742480064465
813,836,37803.0,365,0.385608876384809
814,836,37221.0,362,0.41938265945664066
815,835,36914.0,363,0.40517182341165336
816,835,36667.0,363,0.4145755736089552
817,835,36390.0,360,0.424313357970192
818,835,36295.0,359,0.4199109938835237
819,834,36017.0,354,0.4120761285082635
820,834,35580.0,350,0.43250924449776557
821,834,34893.0,348,0.45361343422608
822,833,34264.0,343,0.4554246553292571
823,833,33890.0,345,0.45917872843100094
824,833,33600.0,348,0.49937499296545484
825,831,33225.0,345,0.45985844994319985
826,831,32851.0,344,0.49617958203286894
827,831,32770.0,344,0.5083449292409764
828,831,32549.0,346,0.49155149315234353
829,830,32452.0,346,0.4478846608950403
830,830,32081.0,346,0.4345452859674197
831,829,31779.0,344,0.3977723197379162
832,829,31504.0,346,0.4057438834050554
833,829,31373.0,345,0.42220839957646933
834,829,31494.0,347,0.43749259964322934
835,829,31477.0,347,0.44645197172416934
836,829,31466.0,350,0.44221804964877937
837,829,31297.0,346,0.43234173153347893
838,829,31647.0,350,0.405096332235956
839,829,31779.0,353,0.3492405908587086
840,828,31910.0,353,0.2770597311655429
841,828,32121.0,356,0.2685103933094124
842,828,32333.0,356,0.2801957155998997
843,827,32548.0,357,0.23699501103928108
844,827,32766.0,359,0.25636483067548727
845,827,33126.0,361,0.25295930160782765
846,827,33345.0,362,0.30627769981186137
847,827,33568.0,364,0.30331961660237566
848,827,33794.0,367,0.31062863536538926
849,827,34022.0,368,0.3170487008798197
850,827,34251.0,369,0.32228435705644665
851,827,34481.0,371,0.31527703961814957
852,827,34712.0,371,0.31608470606775196
853,825,35087.0,375,0.22495413556546862
854,825,35462.0,376,0.21013512983096283
855,825,35697.0,376,0.19984448623739243
856,825,35930.0,376,0.20612567087284372
857,824,36166.0,377,0.19068116361881163
858,824,36542.0,377,0.19295476242303852
859,823,36779.0,377,0.15545295224730143
860,822,37158.0,379,0.10190562823398425
861,822,37539.0,381,0.09275057393305688
862,822,37922.0,383,0.08915399186624058
863,822,38307.0,385,0.08625078419061372
864,822,38692.0,386,0.09347536402079513
865,822,39079.0,388,0.09477459167536813
866,822,39467.0,389,0.10344879956670701
867,822,39857.0,390,0.11800484939722758
868,822,40250.0,393,0.1726067031681082
869,822,40641.0,392,0.17839555011519387
870,822,41034.0,393,0.17213233476644013
871,822,41427.0,394,0.16830205120238995
872,822,41822.0,395,0.1605218862125416
873,821,42215.0,395,0.1062202705504948
874,821,42609.0,395,0.10303532565682491
875,821,43006.0,397,0.0998453250655305
876,821,43403.0,397,0.09900290818643712
877,821,43800.0,397,0.09181543785668254
878,821,44197.0,397,0.07995950338433457
879,821,44594.0,397,0.11825141101431537
880,821,44991.0,397,0.09539676925150253
881,821,45389.0,398,0.07213384781416028
882,821,45787.0,398,0.05012871090359958
883,821,46185.0,398,0.03130466126776508
884,821,46583.0,398,0.013523929525886692
885,821,46981.0,398,0.014983277383874243
886,821,47379.0,398,0.019018395543028966
887,821,47778.0,399,0.022837439100922525
888,821,48177.0,399,0.02664006754639154
889,821,48450.0,397,0.034424803922586025
890,821,48780.0,397,0.03753112696661972
891,821,49109.0,396,0.022702285107358024
892,821,49438.0,395,0.020477118837134385
893,821,49768.0,396,0.018613158382233343
894,821,50098.0,396,0.02246577106970905
895,821,50428.0,396,0.027959241131745326
896,820,50759.0,395,0.0042808810918439095
897,820,51090.0,395,0.0050734523721483946
898,820,51420.0,394,0.004945832221358171
899,820,51750.0,394,0.004803017032281289
900,820,52072.0,393,0.009405771045567462
901,820,52393.0,391,0.012996310369445797
902,820,52712.0,389,0.014070817453914159
903,820,53096.0,390,0.0131093031812782
904,820,53481.0,391,0.012086065893282615
905,820,53799.0,390,0.013995622043005177
906,820,54121.0,389,0.011312746115182444
907,820,54441.0,389,0.012393987438161889
908,820,54826.0,388,0.012538483606491908
909,820,55211.0,388,0.06639208183232884
910,820,55300.0,390,0.06370391986896355
911,820,55386.0,389,0.0708680949500833
912,819,55473.0,387,0.07377337666892145
913,819,55561.0,388,0.08357728468544227
914,819,55647.0,387,0.10265618626217148
915,819,55734.0,386,0.11064078790437741
916,819,55821.0,385,0.1157970498644935
917,819,55911.0,386,0.11991891433835197
918,819,56001.0,386,0.10356995227450193
919,819,56092.0,386,0.08523989943409895
920,819,56179.0,387,0.1207194433807656
921,819,55972.0,387,0.1308663786554676
922,819,55764.0,385,0.13696618954344
923,819,55559.0,385,0.13196015636734632
924,819,55638.0,385,0.14414742696733962
925,819,55427.0,384,0.2144809435980482
926,818,55217.0,384,0.13459193049615487
927,818,55008.0,384,0.1458370434116721
928,818,55093.0,384,0.1463097312908293
929,817,55181.0,387,0.08290576249723712
930,817,55270.0,386,0.0764933696240866
931,817,55361.0,387,0.07910836317048925
932,817,55453.0,389,0.0668685228685279
933,817,55545.0,388,0.06431217298760246
934,817,55935.0,390,0.0582432149468693
935,817,56030.0,391,0.050638279067241165
936,817,56127.0,392,0.04108576004033695
937,817,56224.0,392,0.031840567998863846
938,817,56323.0,393,0.02947368423717733
939,817,56121.0,394,0.02987593642928373
940,817,55920.0,391,0.04389663236219792
941,817,56014.0,391,0.05937307621516898
942,817,56109.0,391,0.0740299988917949
943,816,56204.0,391,0.04502273249714593
944,816,56300.0,392,0.050157546350095825
945,816,56398.0,392,0.05028247411243963
946,816,56497.0,392,0.04853385532593504
947,816,56596.0,392,0.04797065402668106
948,816,56696.0,393,0.048832308057495194
949,816,56797.0,393,0.04781895484726031
950,816,57191.0,394,0.04443739277787191
951,816,57293.0,395,0.04622949581250737
952,816,57396.0,395,0.045931793645298466
953,816,57198.0,394,0.080107168916149
954,816,56999.0,392,0.08126852087066425
955,816,56803.0,391,0.08442177290377013
956,816,56606.0,389,0.09112590021562214
957,815,56408.0,388,0.05971344074769988
958,815,56210.0,387,0.058122887617329685
959,815,56302.0,387,0.06322324059020563
960,815,56104.0,387,0.05773457672937005
961,815,55906.0,386,0.060964352423483525
962,815,56293.0,387,0.05648107962781793
963,815,56093.0,386,0.05740197544639911
964,815,56185.0,386,0.05275881391062802
965,815,55986.0,385,0.04278831605307476
966,815,55787.0,384,0.04051571936083686
967,815,55589.0,384,0.03983791353019233
968,815,55684.0,383,0.04050321066986355
969,815,55488.0,384,0.047034131042037006
970,815,55286.0,382,0.05050294172995894
971,815,55378.0,384,0.05297688933413264
972,815,55175.0,382,0.05924761126783271
973,815,54977.0,382,0.05651905279055258
974,815,54781.0,381,0.062431419635964144
975,815,54586.0,381,0.06295977955660913
976,815,54680.0,382,0.062048328974456224
977,815,54483.0,380,0.06060464801645989
978,815,54285.0,379,0.05788892449402145
979,815,54088.0,379,0.06129696366880304
980,815,54181.0,380,0.06182302528196959
981,815,53984.0,380,0.05704413359789074
982,815,54075.0,380,0.060311243739567456
983,815,54166.0,379,0.05940933281998956
984,815,54258.0,380,0.06149803790671184
985,815,54351.0,381,0.0566161041115277
986,815,54443.0,381,0.057624733406062
987,815,54536.0,382,0.05226979781544423
988,815,54920.0,384,0.043169849068125786
989,815,55015.0,385,0.03969643928345855
990,815,55112.0,385,0.041397713012921014
991,815,55209.0,385,0.043398081503463304
992,815,55309.0,386,0.05012378611055361
993,815,55408.0,386,0.050480641316536345
994,815,55509.0,387,0.048558316345167336
995,815,55896.0,387,0.048080996272581604
996,815,55997.0,388,0.0471993197091645
997,815,56099.0,388,0.04825443642471364
998,815,56201.0,388,0.04730676463123573
999,815,56592.0,391,0.04858949191624673
1000,815,56696.0,390,0.046652959129581326
1001,815,56799.0,390,0.04642689929749389
1002,815,56901.0,389,0.04484721788641585
1003,815,57004.0,389,0.03946554773408606
1004,815,57395.0,391,0.029818160800092208
1005,815,57499.0,390,0.033406549396165025
1006,815,57602.0,389,0.026724321287092696
1007,815,57705.0,389,0.032286045331784106
1008,815,57808.0,389,0.03504474511566478
1009,815,58197.0,389,0.04191574098819619
1010,815,58299.0,389,0.04345306317785013
1011,815,58402.0,389,0.04658030376781096
1012,815,58504.0,388,0.045431721899873274
1013,815,58607.0,388,0.04436370165389251
1014,815,58996.0,389,0.046125189655942304
1015,815,59099.0,389,0.04529919649335861
1016,815,59203.0,389,0.04239586210619629
1017,815,59306.0,388,0.045907863773407796
1018,815,59409.0,388,0.045804085326352356
1019,815,59514.0,388,0.04526384152149384
1020,815,59619.0,388,0.0466284928247742
1021,815,60008.0,389,0.04653580563331736
1022,815,60112.0,388,0.046602383146950976
1023,815,60217.0,389,0.04526880341172338
1024,815,60321.0,388,0.0374517560765959
1025,815,60425.0,388,0.02740213361218959
1026,815,60814.0,389,0.02990267751608866
1027,815,61203.0,389,0.03577256661864817
1028,815,61592.0,389,0.038829387152292186
1029,815,61982.0,390,0.043700626876175624
1030,815,62373.0,391,0.04182040310327343
1031,815,62765.0,392,0.04026296270843172
1032,815,63157.0,392,0.04018686358419779
1033,815,63550.0,393,0.036393774556262824
1034,815,63945.0,395,0.026146116250733226
1035,815,64339.0,395,0.023283352974416503
1036,815,64734.0,396,0.021895669735256314
1037,815,65131.0,397,0.021426259277566757
1038,815,65529.0,398,0.02622559547260979
1039,815,65927.0,398,0.029360748198436825
1040,815,66327.0,400,0.033593466638675205
1041,815,66726.0,400,0.031866567979835614
1042,815,67125.0,400,0.032380292731665344
1043,815,67526.0,401,0.0329168375894555
1044,815,67927.0,401,0.03061374493688225
1045,815,68328.0,401,0.03186422410553121
1046,814,68729.0,401,0.00012049270047377916
1047,814,69130.0,401,9.31684573943324e-05
1048,814,69531.0,401,7.053636619590074e-05
1049,814,69932.0,401,5.589686193369777e-05
1050,814,70333.0,401,3.5354987114739294e-05
1051,814,70734.0,401,1.0236104492083895e-05
1052,814,71135.0,401,8.839497855910084e-06
1053,814,71536.0,401,6.328929442698989e-06
1054,814,71937.0,401,2.7407882480098474e-06
1055,814,72338.0,401,2.515884742288033e-06
1056,814,72739.0,401,1.0011130933317468e-06
1057,814,73140.0,401,8.452331578757672e-07
1058,814,73541.0,401,5.977847019048203e-07
1059,814,73641.0,401,3.6182171928574655e-07
1060,814,73740.0,399,0.006253440662710413
1061,814,73841.0,398,0.006498637388116984
1062,814,73942.0,397,0.006966203895825762
1063,814,74043.0,397,0.007453074099957242
1064,814,74143.0,396,0.006810491991020841
1065,814,74243.0,396,0.007023239462875775
1066,814,74343.0,395,0.006361826510130384
1067,814,74443.0,394,0.0065770286751907926
1068,814,74543.0,394,0.007413962037541411
1069,814,74938.0,395,0.006833220367166743
1070,814,75038.0,394,0.006579750430852796
1071,814,75138.0,394,0.007071329930974341
1072,814,74938.0,393,0.045955794222024726
1073,814,74446.0,391,0.05696598989166911
1074,814,73969.0,390,0.053673333991742705
1075,814,73491.0,389,0.04574509150985538
1076,814,72711.0,386,0.03702534144473537
1077,814,71932.0,386,0.049360348605514234
1078,814,70850.0,381,0.0717817018959349
1079,814,69854.0,380,0.08461593303362767
1080,814,69048.0,378,0.10952403241898186
1081,814,68244.0,376,0.11894042117191164
1082,814,67739.0,376,0.11484414960786139
1083,814,67230.0,375,0.10201779142286108
1084,814,66722.0,374,0.09394544866564367
1085,814,66218.0,375,0.09498843407311765
1086,814,65707.0,373,0.10265974714226182
1087,814,65199.0,373,0.09817267286495963
1088,814,64988.0,372,0.09568467510560573
1089,814,64780.0,374,0.0958890418044374
1090,814,64279.0,375,0.09953982851674306
1091,814,63779.0,375,0.0904727084288662
1092,814,63281.0,376,0.0800394425867631
1093,814,62481.0,372,0.067324839169427
1094,814,61977.0,374,0.06954737670737987
1095,814,61474.0,374,0.07549837505679759
1096,814,60671.0,371,0.06429341953119332
1097,814,59868.0,370,0.067508724406687
1098,814,59641.0,370,0.08172433381261418
1099,814,58839.0,368,0.08042540468216429
1100,814,58031.0,366,0.08002173959595513
1101,814,57225.0,367,0.08612674101901131
1102,814,56421.0,366,0.08927768804827918
1103,814,55343.0,364,0.09929603848373744
1104,814,54537.0,364,0.10361776741281566
1105,814,53731.0,362,0.10227484761809452
1106,814,53221.0,365,0.09565104859215619
1107,814,52714.0,365,0.07878898665529022
1108,814,52207.0,365,0.07410445217910112
1109,814,51703.0,366,0.07438734037974483
1110,814,51498.0,368,0.07090775366316392
1111,814,51297.0,371,0.06810858871963642
1112,814,51387.0,372,0.06442318152207431
1113,814,51472.0,375,0.05626173258619603
1114,814,51334.0,376,0.04672156492292363
1115,814,51198.0,376,0.04616463221701377
1116,814,51363.0,377,0.04316908949659407
1117,814,51238.0,377,0.04606766868191498
1118,814,51327.0,378,0.03920146027479792
1119,814,51204.0,378,0.040933504840927434
1120,814,51084.0,378,0.03354900940447026
1121,814,50878.0,379,0.028957841927734814
1122,814,50462.0,378,0.03653355450382152
1123,814,49851.0,377,0.04544901906397384
1124,814,49133.0,375,0.06205669666176862
1125,814,48852.0,373,0.08795138911374883
1126,814,48360.0,372,0.08758704264059561
1127,814,47871.0,370,0.08687651222456977
1128,814,47384.0,373,0.08357959407689823
1129,814,46808.0,371,0.10721510806842643
1130,814,46240.0,372,0.10062595321221418
1131,814,45458.0,370,0.10393259932167324
1132,814,45184.0,370,0.10197917036586737
1133,814,44477.0,368,0.0936946374290868
1134,814,43907.0,367,0.09113148705730593
1135,814,43473.0,369,0.08842750209240158
1136,814,43197.0,369,0.0859654304711932
1137,814,42499.0,368,0.08216151786181716
1138,814,42225.0,368,0.08064685667446654
1139,814,41654.0,370,0.08290650988934964
1140,814,41381.0,369,0.09292648989502472
1141,814,41103.0,369,0.10014672314986156
1142,814,40822.0,368,0.11671010848103237
1143,814,40251.0,366,0.11476626962720812
1144,814,40030.0,367,0.11833292660221158
1145,814,39811.0,368,0.12427669147154594
1146,814,39586.0,371,0.11491769942830407
1147,814,39070.0,371,0.1115398888124514
1148,814,38557.0,370,0.10330850494046012
1149,814,38047.0,372,0.09537004981580502
1150,814,37828.0,372,0.09538148818831776
1151,814,37633.0,372,0.08706057178620778
1152,814,37155.0,373,0.08293808927962268
1153,814,36867.0,373,0.07303553864364752
